"Country Name","Country Code","Indicator Name","Indicator Code",1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
"Latin America & Caribbean (all income levels)",LCN,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.42105263157895,66.65,74.24137931034483,69.89655172413794,63.766666666666666,62.9,61.31666666666667,56.4,52.016129032258064,52.11290322580645,33.95151515151515,29.042424242424243,28.66060606060606
"Least developed countries: UN classification",LDC,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.9375,64.89189189189189,68.71428571428571,64.34883720930233,59.76744186046512,54.372093023255815,52.651162790697676,48.093023255813954,37.36046511627907,36.53333333333333,32.278260869565216,28.869565217391305,26.119565217391305
"Low income",LIC,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.31818181818181,57.708333333333336,62.370370370370374,58.857142857142854,54.32142857142857,53.32142857142857,50.785714285714285,45.285714285714285,36.44642857142857,33.60344827586207,29.155172413793103,27.724137931034484,26.56896551724138
Liechtenstein,LIE,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sri Lanka",LKA,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,46,46,46,42,44,44,38,35,11,11,11,10
"Lower middle income",LMC,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.77142857142857,54.675,51.65909090909091,49.34090909090909,44.46590909090909,40.375,38.18888888888889,35.544444444444444,30.522222222222222,30.41304347826087,27.4078431372549,22.76078431372549,20.158823529411762
"Low & middle income",LMY,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.119565217391305,52.742574257425744,56.77391304347826,53.282051282051285,48.824786324786324,44.965811965811966,42.04661016949152,39.29661016949152,34.65677966101695,33.96694214876033,27.64418604651163,24.75658914728682,22.936434108527134
Lesotho,LSO,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138,138,103,73,73,39,39,39,39,29,29,29,29
Lithuania,LTU,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,26,26,26,26,26,26,22,22,19.5,6.5,3.5,3.5
Luxembourg,LUX,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,25,25,23,17.5,17.5,17.5,18.5,18.5,18.5
Latvia,LVA,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,16,16,16,16,15.5,15.5,15.5,15.5,15.5,12.5,12.5,5.5
"Macao SAR, China",MAC,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"St. Martin (French part)",MAF,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,12,12,12,12,12,12,12,12,12,11,11,10
Monaco,MCO,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,30,30,30,23,15,10,10,9,9,7,6,4
Madagascar,MDG,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,47,42,20,12,12,12,12,12,12,12,12,13
Maldives,MDV,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,9,9,9,9,9,9,9,9,9,9
"Middle East & North Africa (all income levels)",MEA,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.857142857142854,38.1875,36.529411764705884,35.23529411764706,30.36842105263158,20.31578947368421,18.736842105263158,18.86842105263158,19.3,21.142857142857142,19.738095238095237,19.023809523809526,18.547619047619047
Mexico,MEX,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.3,6.3,6.3
"Marshall Islands",MHL,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,17,17,17,17,17,17,17,17,17,17,17,17
"Middle income",MIC,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.285714285714285,51.1948051948052,55.05681818181818,51.52808988764045,47.09550561797753,42.337078651685395,39.327777777777776,37.43333333333333,34.1,34.08152173913044,27.206,23.896,21.882999999999996
"Macedonia, FYR",MKD,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,48,48,18,15,9,4,3,3,2,2,2,1
Mali,MLI,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,33,27,42,25,25,8,8,8,8,11,11,8.5
Malta,MLT,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.5,38.5,38.5,33.5,28
Myanmar,MMR,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,74,74,13
"Middle East & North Africa (developing only)",MNA,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,38.72727272727273,36.916666666666664,36.583333333333336,35.583333333333336,21.833333333333332,19.75,19.75,19.666666666666668,23.153846153846153,21.384615384615383,20.692307692307693,20.46153846153846
Montenegro,MNE,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,24,21,12,10,10,10,10,10,10
Mongolia,MNG,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,13,13,13,13,13,13,13,13,12,11,11,6
"Northern Mariana Islands",MNP,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168,174,174,116,31,33,33,19,19,19,19,19,19
Mauritania,MRT,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,82,82,82,50,19,19,19,19,19,19,9,8
Mauritius,MUS,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,46,46,7,6,6,6,6,6,6,6,6
Malawi,MWI,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,37,37,37,37,37,36,36,36,37,40,38,38
Malaysia,MYS,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,37,37,37,31,20,18,17,5,6,6,4,4
"North America",NAC,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,3.5,3.5,3.5,3.5,5.5,5.5,5.5,5.5,5.5,5.85,5.55,3.55
Namibia,NAM,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,85,95,95,99,66,66,66,66,66,66,66,66
"New Caledonia",NCL,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,35,35,31,23,19,17,17,17,17,17,15,15
Nigeria,NGA,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.8,30.8,30.8
Nicaragua,NIC,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,40,40,40,39,39,39,39,39,39,36,13,13
Netherlands,NLD,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,8,8,8,8,8,8,5,4,4,4
"High income: nonOECD",NOC,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.357142857142854,37.785714285714285,45.526315789473685,45.1,39.17391304347826,36.4375,35.854166666666664,34.3125,29.865384615384617,30.74074074074074,28.657142857142855,27.417857142857144,22.875
Norway,NOR,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,18,8,7,8,6,6,6,6,6,6,5,4
Nepal,NPL,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,31,31,31,31,31,31,31,29,29,17,17,17
"New Zealand",NZL,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,12,12,12,12,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
"High income: OECD",OEC,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.69642857142857,31.844827586206897,24.32758620689655,21.15,18.2,15.083333333333334,14.383333333333333,13.5,11.233333333333333,10.866666666666667,10.465625,9.025,8.259375
"OECD members",OED,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.741379310344826,31.016666666666666,23.75,20.693548387096776,17.838709677419356,14.82258064516129,14.14516129032258,13.290322580645162,11.096774193548388,10.741935483870968,10.241176470588234,8.9,8.179411764705883
Oman,OMN,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,35,35,42,39,13,11,11,7,7,7,7,7
"Other small states",OSS,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.8,97,88.17647058823529,80.11111111111111,77.16666666666667,70.22222222222223,64.94444444444444,61.27777777777778,38.55555555555556,38.77777777777778,34.666666666666664,28.833333333333332,28.72222222222222
Pakistan,PAK,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,19,19
Panama,PAN,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,18,18,18,18,12,12,9,8,7,6,6,6
Peru,PER,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,98,104,74,74,66.5,40.5,27,26,26,26,26,26
Philippines,PHL,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,49,47,47,47,41,42,37,36,36,36,34,29
Palau,PLW,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,24,24,28,28,28,28,28,28,28,28,28,28
"Papua New Guinea",PNG,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,52,52,52,52,52,52,52,52,52,53,53,53
Poland,POL,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,56,46,31,31,31,32,32,32,32,30,30,30
"Puerto Rico",PRI,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,7,7,7,7,7,7,6,6,6,6,6
"Korea, Dem. Rep.",PRK,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,78,48,6.5,5.5,4.5,4.5,4.5,3.5,3.5,2.5,2.5,2.5
Paraguay,PRY,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,72,72,72,34,35,35,35,35,35,35,35,35
"Pacific island small states",PSS,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.44444444444444,32.77777777777778,33.44444444444444,33.888888888888886,33.888888888888886,33.111111111111114,30.22222222222222,30.22222222222222,26.11111111111111,23.88888888888889,24.333333333333332,24.333333333333332,24.333333333333332
"French Polynesia",PYF,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,7,9.5,8.5,8.5,8.5,8.5,8.5
Romania,ROU,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,28,11,11,9,9,9,9,13.5,9.5,8.5,8,8
"Russian Federation",RUS,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.9,11.2,10.5
Rwanda,RWA,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,18,18,16,16,14,7,7,7,8,7,6.5,5.5
"South Asia",SAS,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.5,31.4,31.4,31.4,27.8,27.8,27.4,26.2,23,18.2,18.0625,16.4375,15.6875
"Saudi Arabia",SAU,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,77,70,45,23,23,23,23,23,20,20.5,20.5,19
Sudan,SDN,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,37,37,37,37,35,35,35,35,36,36,36
Senegal,SEN,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,57,57,57,58,9,9,9,6,6,6,6,6
Singapore,SGP,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,6,6,5,3.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
"Solomon Islands",SLB,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,55,55,55,55,55,55,55,41,7,9,9,9
"Sierra Leone",SLE,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,26,26,26,26,17,12,12,12,12,12,12,10
"El Salvador",SLV,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,115,40,35,19.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5
"San Marino",SMR,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,40,40,16.5
Somalia,SOM,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,56,23,23,23,23,13,13,13,12,12,12,12
"Sub-Saharan Africa (developing only)",SSA,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.3125,59.02777777777778,61.19047619047619,57.604651162790695,52.48837209302326,48.348837209302324,45.627906976744185,43.325581395348834,33.68604651162791,31.5,27.24,25.473333333333333,24.26222222222222
"South Sudan",SSD,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,14,14,14
"Sub-Saharan Africa (all income levels)",SSF,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.3125,59.02777777777778,63.18181818181818,59.2,54.333333333333336,50.37777777777778,47.77777777777778,45.577777777777776,35.87777777777778,34.19565217391305,29.634042553191488,27.94255319148936,26.782978723404256
"Small states",SST,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.266666666666666,60.21052631578947,75.4054054054054,70.44736842105263,67.88461538461539,64.52564102564102,60.96153846153846,58.80769230769231,46.4125,45.9875,31.9625,25.9625,25.7375
"Sao Tome and Principe",STP,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,144,144,144,144,144,144,10,5,6,5,5
Suriname,SUR,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697,689,689,690,690,690,690,690,204,84,84
"Slovak Republic",SVK,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,52,27,27,27,17.5,17.5,17.5,17.5,13.5,18.5,11.5,11.5
Slovenia,SVN,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,60,60,60,60,19,6,6,6,6,6,6,6
Sweden,SWE,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,16,16,16,16,16,16,16,16,16,16,16,7
Swaziland,SWZ,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,60,60,60,60,56,56,56,38,30,30
"Sint Maarten (Dutch part)",SXM,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,33,33,33,33,33,33,33,32,32,32
"Syrian Arab Republic",SYR,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,43,43,43,43,16,15,13,13,13,13,13,13
"Turks and Caicos Islands",TCA,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,62,62,62,62,62,62,62,53,60,60,60,60
Togo,TGO,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,63,63,62,60,60,84,84,84,38,19,10,10
Thailand,THA,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,33,33,33,33,33,32,32,29,29,27.5,27.5,27.5
Tajikistan,TJK,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,79,66,66,42,16,13,13,22,28,11
Turkmenistan,TKM,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Timor-Leste,TLS,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167,167,167,158,157,157,110,94,94,94,10,9
Tonga,TON,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,32,32,32,32,25,25,25,16,16,16,16,16
"Trinidad and Tobago",TTO,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,41,41,41,41,40,40,40,35.5,11.5,11.5
Tunisia,TUN,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,11,11,11,11,11,11,11,11,11,11,11,11
Turkey,TUR,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,7,7,7,7,7,7,7,7,7,7,7.5,7.5
Tuvalu,TUV,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,34,34,31,30,29,29,29,29,26,26,26,26
Uganda,UGA,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,34,34,28,28,25,25,24,33,36,35,35,27
Ukraine,UKR,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,34,34,33,27,27,27,27,24,22,21,21,7
"Upper middle income",UMC,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.8,47.432432432432435,58.45454545454545,53.666666666666664,49.666666666666664,44.25555555555555,40.46666666666667,39.32222222222222,37.67777777777778,37.75,26.99591836734694,25.077551020408162,23.67755102040816
Uruguay,URY,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,45,45,43,43,43,64,64,6.5,6.5,6.5,6.5,6.5
"United States",USA,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2,5.6,5.6
Uzbekistan,UZB,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,29,29,29,15,15,15,15,14,12,8.5,8.5,6.5
"St. Vincent and the Grenadines",VCT,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,12,12,12,11,10,10,10,10,10,10
"Venezuela, RB",VEN,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143,143,143,143,142,141,141,141,141,144,144,144,144
"Virgin Islands (U.S.)",VIR,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,48,42,47,37,37,37,36,36,32,34,34,20
Vanuatu,VUT,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,47,47,47,47,47,47,47,33,33,35,35,35
"West Bank and Gaza",PSE,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,93,93,92,48,48,48,47,47,45,44,44
World,WLD,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.9365671641791,47.079861111111114,49.690184049079754,46.52994011976048,42.11470588235294,38.526315789473685,36.35755813953488,34.10174418604651,29.902298850574713,29.584269662921347,24.885714285714283,22.48730158730159,20.442328042328043
Samoa,WSM,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,42,35,35,35,35,9,9,9,9,9,9,9
"Yemen, Rep.",YEM,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,63,63,63,63,13,12,12,12,40,40,40,40
"South Africa",ZAF,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,36,33,33,31,22,22,22,19,19,19,46,46
"Congo, Dem. Rep.",COD,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166,133,133,133,132,132,126,84,65,58,31,16,11
Zambia,ZMB,"Time required to start a business (days)",IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,35,35,35,33,18,18,18,18,17.5,7.5,7.5,7.5
